code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open
603256,宏和科技,自动发现,今日自动发现,140.23,2.06,137.42,143.03,134.31,137.4,188730.0,1.54,0.72,20260821143954,0.678899082568806,-1.9576312661679474,4.40771349862259,2.0448260806287255
603186,华正新材,自动发现,今日自动发现,172.97,5.47,163.38,180.4,163.38,164.0,437724.0,16.18,1.24,20260821143955,0.5634547591069329,-4.118625277161869,5.869751499571563,5.869751499571563
601288,农业银行,自动发现,今日自动发现,6.78,-0.44,6.79,6.85,6.73,6.81,221887.0,0.1,0.81,20260821143956,0.4166666666666679,-1.0218978102189746,0.7429420505200568,-0.14727540500736325
000975,山金国际,自动发现,今日自动发现,28.57,2.4,28.3,28.8,27.64,27.9,186309.0,2.6,1.31,20260821143954,0.8017241379310341,-0.7986111111111138,3.364688856729381,0.954063604240285
000792,盐湖股份,自动发现,今日自动发现,28.8,3.11,27.82,28.94,27.51,27.93,200469.0,1.33,1.35,20260821143954,0.9020979020979016,-0.4837595024188013,4.689203925845153,3.5226455787203514
688702,盛科通信-U,自动发现,今日自动发现,376.51,0.95,374.2,386.88,373.0,372.95,182837.0,2.37,0.56,20260821143954,0.2528818443804029,-2.6804177005789964,0.9410187667560299,0.6173169428113301
600330,天通股份,自动发现,今日自动发现,27.27,-2.22,27.84,28.47,26.86,27.89,271965.0,7.99,0.7,20260821143954,0.2546583850931679,-4.214963119072701,1.5264333581533895,-2.0474137931034475
688630,芯碁微装,自动发现,今日自动发现,429.91,-0.71,428.43,455.6,419.04,433.0,196086.0,3.41,0.88,20260821143956,0.29731947483588633,-5.638718173836699,2.59402443680794,0.3454473309525419
600601,方正科技,自动发现,今日自动发现,12.5,1.46,12.25,12.68,12.01,12.32,167715.0,3.24,0.84,20260821143954,0.73134328358209,-1.4195583596214534,4.079933388842627,2.0408163265306145
002202,金风科技,自动发现,今日自动发现,19.14,-3.53,19.24,19.5,18.9,19.84,271776.0,4.22,0.75,20260821143954,0.40000000000000235,-1.8461538461538418,1.2698412698412875,-0.5197505197505059
600030,中信证券,自动发现,今日自动发现,27.14,0.37,27.15,27.24,26.93,27.04,188219.0,0.57,0.75,20260821143954,0.6774193548387152,-0.36710719530101965,0.7797994801336916,-0.0368324125230135
600362,江西铜业,自动发现,今日自动发现,45.94,3.07,44.86,46.09,44.5,44.57,186750.0,1.98,0.8,20260821143955,0.9056603773584871,-0.32545020611847164,3.2359550561797734,2.4074899687917872
688300,联瑞新材,自动发现,今日自动发现,145.25,1.88,143.44,151.38,137.18,142.57,166104.0,4.78,0.89,20260821143954,0.5683098591549296,-4.049412075571402,5.882781746610277,1.2618516452872264
688432,有研硅,自动发现,今日自动发现,44.44,-1.2,44.98,45.75,43.37,44.98,195638.0,3.51,0.61,20260821143953,0.44957983193277273,-2.8633879781420846,2.4671431865344706,-1.2005335704757703
300033,同花顺,自动发现,今日自动发现,222.5,1.04,219.0,223.77,218.01,220.22,170960.0,1.77,0.75,20260821143954,0.7795138888888878,-0.5675470349019163,2.0595385532773847,1.5981735159817267
601398,工商银行,自动发现,今日自动发现,7.77,-0.13,7.75,7.84,7.75,7.78,191612.0,0.09,0.77,20260821143953,0.22222222222221782,-0.8928571428571508,0.2580645161290196,0.2580645161290196
600989,宝丰能源,自动发现,今日自动发现,24.04,2.74,23.6,24.27,23.36,23.4,183281.0,1.05,1.17,20260821143954,0.7472527472527468,-0.9476720230737534,2.910958904109595,1.8644067796609987
